# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 13 14:48:01 2024
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Microlensing%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,1,Microlensing,2021,OGLE,0,,,,,3.590000,0.810000,-1.120000,0,13.600,,,0,1.220,,,0,425.89007,260.61929,-222.47988,0,1.34000,0.82000,-0.70000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.54,0.33,-0.28,0,,,,,,,,,,17h52m41.95s,268.1747917,-32d18m33.3s,-32.3092500,6500.0000000,1060.0000000,-1750.0000000,,,,,,,,,
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,1,1,Microlensing,2022,OGLE,0,,,,,2.000000,0.600000,-0.500000,0,2.410,,,0,0.215,,,0,6.40000,5.20000,-3.70000,0,0.02014,0.01636,-0.01164,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.47,0.38,-0.27,0,,,,,,,,,,17h54m01.47s,268.5061250,-30d36m17.3s,-30.6048056,6500.0000000,1200.0000000,-2200.0000000,,,,,,,,,
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,1,2,Microlensing,2019,OGLE,0,,,,,1.800000,2.100000,-1.500000,0,13.500,,,0,1.200,,,0,570.00000,1100.00000,-350.00000,0,1.80000,3.40000,-1.10000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.18,0.33,-0.10,0,,,,,,,,,,17h56m03.36s,269.0140000,-29d04m58.4s,-29.0828889,7100.0000000,1100.0000000,-1500.0000000,,,,,,,,,
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,1,2,Microlensing,2019,OGLE,0,,,,,0.800000,0.900000,-0.600000,0,13.200,,,0,1.180,,,0,890.00000,1600.00000,-540.00000,0,2.80000,5.10000,-1.70000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.18,0.33,-0.10,0,,,,,,,,,,17h56m03.36s,269.0140000,-29d04m58.4s,-29.0828889,7100.0000000,1100.0000000,-1500.0000000,,,,,,,,,
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,1,1,Microlensing,2022,OGLE,0,,,,,4.060000,2.140000,-2.580000,0,13.900,,,0,1.240,,,0,289.22385,209.76675,-165.27077,0,0.91000,0.66000,-0.52000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.48,0.35,-0.28,0,,,,,,,,,,18h00m07.02s,270.0292500,-32d22m31.0s,-32.3752778,5760.0000000,1430.0000000,-2480.0000000,,,,,,,,,
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,1,1,Microlensing,2022,KMTNet,0,,,,,3.230000,1.290000,-1.710000,0,4.410,,,0,0.393,,,0,17.79839,10.48834,-9.85268,0,0.05600,0.03300,-0.03100,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.69,0.41,-0.38,0,,,,,,,,,,17h53m25.41s,268.3558750,-31d43m28.99s,-31.7247194,5700.0000000,1820.0000000,-2420.0000000,,,,,,,,,
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,1,1,Microlensing,2021,OGLE,0,,,,,1.540000,0.180000,-0.220000,0,2.830,,,0,0.253,,,0,8.40000,7.90000,-4.70000,0,0.02643,0.02486,-0.01479,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.37,0.35,-0.21,0,,,,,,,,,,17h59m10.26s,269.7927500,-27d50m06.3s,-27.8350833,7400.0000000,510.0000000,-880.0000000,29.3000000,3.1000000,-2.6000000,20.8000000,1.8000000,-1.5000000,,,
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,1,1,Microlensing,2022,KMTNet,0,,,,,1.680000,1.470000,-0.630000,0,9.320,,,0,0.832,,,0,63.56568,50.85255,-41.31769,0,0.20000,0.16000,-0.13000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.16,0.12,-0.10,0,,,,,,,,,,18h04m18.63s,271.0776250,-28d11m38.70s,-28.1940833,1550.0000000,1260.0000000,-540.0000000,,,,,,,,,
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,1,1,Microlensing,2020,OGLE,0,,,,,4.510000,1.660000,-1.150000,0,14.100,,,0,1.250,,,0,210.00000,130.00000,-67.00000,0,0.67000,0.41000,-0.21000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,1.11,0.68,-0.34,0,,,,,,,,,,17h58m46.42s,269.6934170,-27d37m04.6s,-27.6179444,2510.0000000,900.0000000,-610.0000000,,,,,,,,,
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,1,1,Microlensing,2022,KMTNet,0,,,,,1.210000,0.340000,-0.320000,0,13.800,,,0,1.230,,,0,301.93699,238.37131,-139.84450,0,0.95000,0.75000,-0.44000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.28,0.22,-0.13,0,,,,,,,,,,17h59m01.35s,269.7556250,-29d10m06.10s,-29.1683611,5370.0000000,1500.0000000,-1420.0000000,,,,,,,,,
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,1,1,Microlensing,2021,OGLE,0,,,,,3.300000,0.590000,-0.830000,0,14.000,,,0,1.250,,,0,240.00000,240.00000,-170.00000,0,0.77000,0.77000,-0.53000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.43,0.33,-0.22,0,,,,,,,,,,17h42m11.69s,265.5487080,-26d08m16.4s,-26.1378889,6220.0000000,1030.0000000,-1510.0000000,,,,,,,,,
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,1,1,Microlensing,2022,KMTNet,0,,,,,1.360000,0.200000,-0.170000,0,13.800,,,0,1.230,,,0,308.29355,565.73456,-177.98391,0,0.97000,1.78000,-0.56000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.09,0.17,-0.05,0,,,,,,,,,,17h55m50.97s,268.9623750,-31d49m01.20s,-31.8170000,7880.0000000,1180.0000000,-1000.0000000,,,,,,,,,
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,2,1,Microlensing,2020,OGLE,0,,,,,2.800000,3.200000,-2.500000,0,12.900,,,0,1.150,,,0,1400.00000,966.00000,-636.00000,0,4.40000,3.04000,-2.00000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.42,0.29,-0.19,0,,,,,,,,,,17h59m49.45s,269.9560420,-28d31m43.10s,-28.5286389,7600.0000000,1200.0000000,-900.0000000,,,,,,,,,
OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L,1,1,Microlensing,2023,OGLE,0,,,,,1.840000,0.440000,-0.440000,0,12.700,,,0,1.130,,,0,2262.93826,467.20776,-467.20776,0,7.12000,1.47000,-1.47000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.91,0.19,-0.19,0,,,,,,,,,,17h41m36.84s,265.4035000,-34d42m06.30s,-34.7017500,6370.0000000,820.0000000,-820.0000000,,,,,,,,,
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,1,1,Microlensing,2021,OGLE,0,,,,,2.800000,0.580000,-0.890000,0,12.700,,,0,1.140,,,0,1976.89269,1207.74795,-1166.43025,0,6.22000,3.80000,-3.67000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.59,0.36,-0.35,0,,,,,,,,,,17h46m43.07s,266.6794583,-23d35m03.52s,-23.5843111,5830.0000000,1210.0000000,-1850.0000000,,,,,,,,,
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,2,1,Microlensing,2021,OGLE,0,,,,,1.230000,1.390000,-1.070000,0,14.200,,,0,1.270,,,0,162.09249,162.09249,-73.10053,0,0.51000,0.51000,-0.23000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.27,0.27,-0.12,0,,,,,,,,,,17h36m06.41s,264.0267083,-26d08m45.56s,-26.1459889,6980.0000000,910.0000000,-900.0000000,,,,,,,,,
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,1,1,Microlensing,2022,OGLE,0,,,,,2.180000,0.580000,-0.720000,0,13.100,,,0,1.170,,,0,1036.12061,263.79758,-184.34048,0,3.26000,0.83000,-0.58000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.42,0.34,-0.23,0,,,,,,,,,,17h33m51.66s,263.4652500,-24d48m37.3s,-24.8103611,5830.0000000,1040.0000000,-1550.0000000,,,,,,,,,
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,1,2,Microlensing,2022,OGLE,0,,,,,3.290000,4.150000,-2.520000,0,13.100,,,0,1.170,,,0,1090.15144,581.62598,-371.85924,0,3.43000,1.83000,-1.17000,0,Mass,,,,,,,,,,,,,0,G,,,,,,,,,0.92,0.49,-0.32,0,,,,,,,,,,17h45m37.44s,266.4060000,-24d26m50.2s,-24.4472778,4400.0000000,1150.0000000,-1020.0000000,,,,,,,,,
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,1,2,Microlensing,2022,OGLE,0,,,,,2.770000,3.490000,-2.120000,0,12.500,,,0,1.110,,,0,3248.20632,1735.34310,-1112.39942,0,10.22000,5.46000,-3.50000,0,Mass,,,,,,,,,,,,,0,G,,,,,,,,,0.92,0.49,-0.32,0,,,,,,,,,,17h45m37.44s,266.4060000,-24d26m50.2s,-24.4472778,4400.0000000,1150.0000000,-1020.0000000,,,,,,,,,
OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,1,1,Microlensing,2023,OGLE,0,,,,,6.990000,3.210000,-3.210000,0,13.100,,,0,1.170,,,0,1061.54688,603.87397,-603.87397,0,3.34000,1.90000,-1.90000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.66,0.38,-0.38,0,,,,,,,,,,17h42m57.70s,265.7404167,-27d46m22.37s,-27.7728806,5630.0000000,1710.0000000,-1710.0000000,,,,,,,,,
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,1,1,Microlensing,2021,OGLE,0,,,,,2.650000,0.890000,-1.200000,0,12.300,,,0,1.100,,,0,4513.16338,3146.50123,-2383.71305,0,14.20000,9.90000,-7.50000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.80,0.55,-0.42,0,,,,,,,,,,17h51m39.18s,267.9132500,-29d36m39.60s,-29.6110000,3630.0000000,1220.0000000,-1640.0000000,,,,,,,,,
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1,1,Microlensing,2021,OGLE,0,,,,,1.900000,0.430000,-0.430000,0,1.390,,,0,0.124,,,0,2.50000,0.60000,-0.60000,0,0.00787,0.00189,-0.00189,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.50,0.12,-0.12,0,,,,,,,,,,18h16m03.43s,274.0142917,-25d46m28.8s,-25.7746667,980.0000000,210.0000000,-210.0000000,,,,,,,,,
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,1,1,Microlensing,2021,KMTNet,0,,,,,3.400000,0.500000,-0.500000,0,1.380,,,0,0.123,,,0,2.48000,1.19000,-0.98000,0,0.00780,0.00374,-0.00308,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.61,0.29,-0.24,0,,,,,,,,,,18h00m39.93s,270.1663750,-27d20m29.7s,-27.3415833,6800.0000000,600.0000000,-900.0000000,,,,,,,,,
OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L,1,1,Microlensing,2023,OGLE,0,,,,,5.190000,0.900000,-1.230000,0,13.500,,,0,1.200,,,0,555.24623,167.49557,-161.13900,0,1.74700,0.52700,-0.50700,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.55,0.27,-0.26,0,,,,,,,,,,17h56m59.17s,269.2465417,-27d58m31.6s,-27.9754444,6070.0000000,870.0000000,-1320.0000000,,,,,,,,,
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,2,1,Microlensing,2022,OGLE,0,,,,,3.200000,1.200000,-1.200000,0,13.300,,,0,1.190,,,0,699.22250,572.09113,-413.17693,0,2.20000,1.80000,-1.30000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.57,0.43,-0.32,0,,,,,,,,,,18h07m47.81s,271.9492083,-27d02m00.8s,-27.0335556,5900.0000000,1200.0000000,-2700.0000000,,,,,,,,,
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,1,1,Microlensing,2022,OGLE,0,,,,,2.700000,0.900000,-0.900000,0,6.790,,,0,0.606,,,0,37.10000,25.10000,-19.50000,0,0.11673,0.07897,-0.06135,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.68,0.34,-0.34,0,,,,,,,,,,18h00m23.15s,270.0964583,-28d37m52.1s,-28.6311389,5600.0000000,1700.0000000,-2200.0000000,,,,,,,,,
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,2,1,Microlensing,2024,OGLE,0,,,,,3.700000,0.980000,-1.160000,0,12.900,,,0,1.150,,,0,1385.73185,746.89676,-692.86593,0,4.36000,2.35000,-2.18000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.71,0.38,-0.36,0,,,,,,,,,,17h48m44.85s,267.1868750,-23d44m29.47s,-23.7415194,5120.0000000,1360.0000000,-1610.0000000,,,,,,,,,
TCP J05074264+2447555 b,TCP J05074264+2447555,1,1,Microlensing,2018,Multiple Observatories,0,,,,,0.940000,0.090000,-0.090000,0,4.720,,,0,0.421,,,0,20.00000,2.00000,-2.00000,0,0.06293,0.00629,-0.00629,0,Mass,,,,,,,,,,,,,0,,5805.00,122.00,-122.00,0,1.42,,,0,0.59,0.03,-0.03,0,,,,,,4.15,,,0,05h07m42.72s,76.9280000,+24d47m56.26s,24.7989611,505.0000000,47.0000000,-47.0000000,14.2430000,0.1140000,-0.1140000,11.6800000,0.0180000,-0.0180000,13.8327000,0.0002780,-0.0002780
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,1,1,Microlensing,2018,Mauna Kea Observatory,0,,,,,4.180000,0.960000,-0.880000,0,13.700,,,0,1.220,,,0,407.00000,120.00000,-140.00000,0,1.28000,0.37000,-0.44000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.81,0.21,-0.27,0,,,,,,,,,,17h46m36.98s,266.6540830,-29d12m40.9s,-29.2113609,6300.0000000,1600.0000000,-2100.0000000,,,,17.7000000,,,,,
